"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <plugins>","opportunistic",15,1,1,1,3,1,"OSA","<No detail>","https://trello.com/c/HGpV1Ymx/131-osaan2-ansible-2-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <plugins>","opportunistic",15,1,1,1,3,1,"Low Priority","<No detail>","https://trello.com/c/HGpV1Ymx/131-osaan2-ansible-2-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <plugins>","opportunistic",15,1,1,1,3,1,"newton-2","<No detail>","https://trello.com/c/HGpV1Ymx/131-osaan2-ansible-2-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_glance>","opportunistic",14,1,4,4,3,0,"OSA","<No detail>","https://trello.com/c/AupPm9iE/77-osau16-ubuntu-16-04-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_glance>","opportunistic",14,1,4,4,3,0,"Low Priority","<No detail>","https://trello.com/c/AupPm9iE/77-osau16-ubuntu-16-04-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_glance>","opportunistic",14,1,4,4,3,0,"newton-2","<No detail>","https://trello.com/c/AupPm9iE/77-osau16-ubuntu-16-04-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <apt_package_pinning>","opportunistic",14,0,0,0,3,0,"OSA","<No detail>","https://trello.com/c/qc9gxHCs/63-osau16-ubuntu-16-04-support-role-apt-package-pinning"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <apt_package_pinning>","opportunistic",14,0,0,0,3,0,"Low Priority","<No detail>","https://trello.com/c/qc9gxHCs/63-osau16-ubuntu-16-04-support-role-apt-package-pinning"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <apt_package_pinning>","opportunistic",14,0,0,0,3,0,"newton-2","<No detail>","https://trello.com/c/qc9gxHCs/63-osau16-ubuntu-16-04-support-role-apt-package-pinning"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Rename repo / os_ironic role","opportunistic",9,0,0,0,3,3,"OSA","<No detail>","https://trello.com/c/O5YGQ0wz/44-osairn-rename-repo-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Rename repo / os_ironic role","opportunistic",9,0,0,0,3,3,"High Priority","<No detail>","https://trello.com/c/O5YGQ0wz/44-osairn-rename-repo-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Rename repo / os_ironic role","opportunistic",9,0,0,0,3,3,"newton-1","<No detail>","https://trello.com/c/O5YGQ0wz/44-osairn-rename-repo-os-ironic-role"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","RLGUPD: Rolling upgrades","RLGUPD",37,0,0,0,2,0,"Keystone","<No detail>","https://trello.com/c/MZWdG4kt/40-rlgupd-rolling-upgrades"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","RLGUPD: Rolling upgrades","RLGUPD",37,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/MZWdG4kt/40-rlgupd-rolling-upgrades"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","RLGUPD: Live Schema Oslo","RLGUPD",37,1,2,0,2,2,"Neutron","<No detail>","https://trello.com/c/I40Cctt2/73-rlgupd-live-schema-oslo"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","RLGUPD: Live Schema Oslo","RLGUPD",37,1,2,0,2,2,"High Priority","<No detail>","https://trello.com/c/I40Cctt2/73-rlgupd-live-schema-oslo"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","SHAREDIP: Create RFE and Spec if needed","opportunistic",37,1,2,0,2,0,"Neutron","<No detail>","https://trello.com/c/RorLZMTF/87-sharedip-create-rfe-and-spec-if-needed"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","SHAREDIP: Create RFE and Spec if needed","opportunistic",37,1,2,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/RorLZMTF/87-sharedip-create-rfe-and-spec-if-needed"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","CFGDFT -- Research what Octavia can do to meet the user story requirements","CFGDFT",7,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/Uvb7sxU3/64-cfgdft-research-what-octavia-can-do-to-meet-the-user-story-requirements"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","CFGDFT -- Research what Octavia can do to meet the user story requirements","CFGDFT",7,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/Uvb7sxU3/64-cfgdft-research-what-octavia-can-do-to-meet-the-user-story-requirements"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Health check based on regex of the response body","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/w1l4p7aF/54-hlthmonenh-health-check-based-on-regex-of-the-response-body"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Health check based on regex of the response body","opportunistic",37,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/w1l4p7aF/54-hlthmonenh-health-check-based-on-regex-of-the-response-body"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","MFA: Multifactor authentication","opportunistic",17,1,3,1,3,1,"Keystone","<No detail>","https://trello.com/c/CwyAiigZ/14-mfa-multifactor-authentication"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","MFA: Multifactor authentication","opportunistic",17,1,3,1,3,1,"newton-2","<No detail>","https://trello.com/c/CwyAiigZ/14-mfa-multifactor-authentication"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","MFA: Multifactor authentication","opportunistic",17,1,3,1,3,1,"Low Priority","<No detail>","https://trello.com/c/CwyAiigZ/14-mfa-multifactor-authentication"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Pool member should be offline by default","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/dVgryfoJ/53-hlthmonenh-pool-member-should-be-offline-by-default"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Pool member should be offline by default","opportunistic",37,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/dVgryfoJ/53-hlthmonenh-pool-member-should-be-offline-by-default"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HTTPSRDRCT -- Expose API option to redirect HTTP traffic to HTTPS listener.","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/a5G9f6nI/55-httpsrdrct-expose-api-option-to-redirect-http-traffic-to-https-listener"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HTTPSRDRCT -- Expose API option to redirect HTTP traffic to HTTPS listener.","opportunistic",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/a5G9f6nI/55-httpsrdrct-expose-api-option-to-redirect-http-traffic-to-https-listener"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PBLCNODES -- Allow the addition of publicly accessible IPs as pool members.","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/H8vFFOni/56-pblcnodes-allow-the-addition-of-publicly-accessible-ips-as-pool-members"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PBLCNODES -- Allow the addition of publicly accessible IPs as pool members.","opportunistic",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/H8vFFOni/56-pblcnodes-allow-the-addition-of-publicly-accessible-ips-as-pool-members"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the session persistence scenario test more reliable.","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/dmQrhEO5/58-stbletests-make-the-session-persistence-scenario-test-more-reliable"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the session persistence scenario test more reliable.","opportunistic",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/dmQrhEO5/58-stbletests-make-the-session-persistence-scenario-test-more-reliable"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","INSTALLPSTBT -- Implement an Amphora driver that loads programs and packages via ansible.","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/LnDAbGRE/57-installpstbt-implement-an-amphora-driver-that-loads-programs-and-packages-via-ansible"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","INSTALLPSTBT -- Implement an Amphora driver that loads programs and packages via ansible.","opportunistic",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/LnDAbGRE/57-installpstbt-implement-an-amphora-driver-that-loads-programs-and-packages-via-ansible"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Configurable up threshold","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/RsMpC98X/52-hlthmonenh-configurable-up-threshold"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Configurable up threshold","opportunistic",37,0,0,0,2,0,"Low Priority","<No detail>","https://trello.com/c/RsMpC98X/52-hlthmonenh-configurable-up-threshold"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the scenario job voting.","opportunistic",37,0,0,0,2,0,"Octavia","<No detail>","https://trello.com/c/NpBirDxr/59-stbletests-make-the-scenario-job-voting"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the scenario job voting.","opportunistic",37,0,0,0,2,0,"Low Priority","<No detail>","https://trello.com/c/NpBirDxr/59-stbletests-make-the-scenario-job-voting"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Keystone auth integration","opportunistic",78,0,0,0,1,0,"Octavia","<No detail>","https://trello.com/c/Jc1RVfgT/60-stndaln-keystone-auth-integration"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Pagination","opportunistic",78,0,0,0,1,0,"Octavia","<No detail>","https://trello.com/c/S8gmNWpm/61-stndaln-pagination"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Filters","opportunistic",78,0,0,0,1,0,"Octavia","<No detail>","https://trello.com/c/BSTMmZQ8/62-stndaln-filters"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","(stub) Soft deletions?","opportunistic",37,0,0,0,2,0,"Keystone","<No detail>","https://trello.com/c/2nfQYCxf/30-stub-soft-deletions"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","(stub) Soft deletions?","opportunistic",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/2nfQYCxf/30-stub-soft-deletions"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","IDFEDN: Drop support for federated tokens","opportunistic",31,0,0,0,3,0,"Keystone","<No detail>","https://trello.com/c/NlaQPP4F/158-idfedn-drop-support-for-federated-tokens"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","IDFEDN: Drop support for federated tokens","opportunistic",31,0,0,0,3,0,"Medium Priority","<No detail>","https://trello.com/c/NlaQPP4F/158-idfedn-drop-support-for-federated-tokens"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","IDFEDN: Drop support for federated tokens","opportunistic",31,0,0,0,3,0,"newton-2","<No detail>","https://trello.com/c/NlaQPP4F/158-idfedn-drop-support-for-federated-tokens"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Documentation: Improve Neutron Documentation","opportunistic",5,1,2,1,2,1,"Neutron","<No detail>","https://trello.com/c/MvSceC67/140-documentation-improve-neutron-documentation"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Documentation: Improve Neutron Documentation","opportunistic",5,1,2,1,2,1,"Medium Priority","<No detail>","https://trello.com/c/MvSceC67/140-documentation-improve-neutron-documentation"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PERF: Capture Performance Testing at Scale - New Relic","opportunistic",1,0,0,0,2,0,"Neutron","<No detail>","https://trello.com/c/3AlhfcNS/143-perf-capture-performance-testing-at-scale-new-relic"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PERF: Capture Performance Testing at Scale - New Relic","opportunistic",1,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/3AlhfcNS/143-perf-capture-performance-testing-at-scale-new-relic"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Research what is needed for pluggable IPAM","opportunistic",36,0,0,0,2,0,"Neutron","<No detail>","https://trello.com/c/F7GLlTbJ/91-routed-research-what-is-needed-for-pluggable-ipam"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Research what is needed for pluggable IPAM","opportunistic",36,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/F7GLlTbJ/91-routed-research-what-is-needed-for-pluggable-ipam"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Segment Aware DHCP Agent","opportunistic",9,0,0,0,4,0,"Neutron","<No detail>","https://trello.com/c/a5JOtpHO/155-routed-segment-aware-dhcp-agent"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Segment Aware DHCP Agent","opportunistic",9,0,0,0,4,0,"newton-2","<No detail>","https://trello.com/c/a5JOtpHO/155-routed-segment-aware-dhcp-agent"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Segment Aware DHCP Agent","opportunistic",9,0,0,0,4,0,"High Priority","<No detail>","https://trello.com/c/a5JOtpHO/155-routed-segment-aware-dhcp-agent"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","ROUTED: Segment Aware DHCP Agent","opportunistic",9,0,0,0,4,0,"newton-3","<No detail>","https://trello.com/c/a5JOtpHO/155-routed-segment-aware-dhcp-agent"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update neutron codebase","opportunistic",9,1,2,0,2,0,"Neutron","<No detail>","https://trello.com/c/5fs2j9ZE/107-keyv3-update-neutron-codebase"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update neutron codebase","opportunistic",9,1,2,0,2,0,"newton-3","<No detail>","https://trello.com/c/5fs2j9ZE/107-keyv3-update-neutron-codebase"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Extensions Config Options","CFGDFT",9,1,2,0,3,0,"Neutron","<No detail>","https://trello.com/c/hRDHAkDz/149-cfgdft-move-extensions-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Extensions Config Options","CFGDFT",9,1,2,0,3,0,"High Priority","<No detail>","https://trello.com/c/hRDHAkDz/149-cfgdft-move-extensions-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Extensions Config Options","CFGDFT",9,1,2,0,3,0,"newton-3","<No detail>","https://trello.com/c/hRDHAkDz/149-cfgdft-move-extensions-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move DB Config Options","CFGDFT",9,1,2,0,3,0,"Neutron","<No detail>","https://trello.com/c/Oy0ByBOA/150-cfgdft-move-db-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move DB Config Options","CFGDFT",9,1,2,0,3,0,"High Priority","<No detail>","https://trello.com/c/Oy0ByBOA/150-cfgdft-move-db-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move DB Config Options","CFGDFT",9,1,2,0,3,0,"newton-3","<No detail>","https://trello.com/c/Oy0ByBOA/150-cfgdft-move-db-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Tests Config Options","CFGDFT",9,1,2,0,3,0,"Neutron","<No detail>","https://trello.com/c/pEKunbsy/154-cfgdft-move-tests-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Tests Config Options","CFGDFT",9,1,2,0,3,0,"High Priority","<No detail>","https://trello.com/c/pEKunbsy/154-cfgdft-move-tests-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Tests Config Options","CFGDFT",9,1,2,0,3,0,"newton-3","<No detail>","https://trello.com/c/pEKunbsy/154-cfgdft-move-tests-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update documentation: Networking API","opportunistic",9,1,2,0,2,0,"Neutron","<No detail>","https://trello.com/c/s3J73JFS/164-keyv3-update-documentation-networking-api"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update documentation: Networking API","opportunistic",9,1,2,0,2,0,"newton-2","<No detail>","https://trello.com/c/s3J73JFS/164-keyv3-update-documentation-networking-api"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Common Config Options","CFGDFT",9,1,2,0,3,0,"Neutron","<No detail>","https://trello.com/c/rzwcABvp/148-cfgdft-move-common-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Common Config Options","CFGDFT",9,1,2,0,3,0,"High Priority","<No detail>","https://trello.com/c/rzwcABvp/148-cfgdft-move-common-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Common Config Options","CFGDFT",9,1,2,0,3,0,"newton-3","<No detail>","https://trello.com/c/rzwcABvp/148-cfgdft-move-common-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","RLGUPD: OVO Extra Routes","RLGUPD",6,1,3,1,3,2,"Neutron","<No detail>","https://trello.com/c/8yFQrEeX/100-rlgupd-ovo-extra-routes"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","RLGUPD: OVO Extra Routes","RLGUPD",6,1,3,1,3,2,"High Priority","<No detail>","https://trello.com/c/8yFQrEeX/100-rlgupd-ovo-extra-routes"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","RLGUPD: OVO Extra Routes","RLGUPD",6,1,3,1,3,2,"newton-3","<No detail>","https://trello.com/c/8yFQrEeX/100-rlgupd-ovo-extra-routes"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","OVO: Refactor Agents model (agentschedulers_db) into a module and resolve circular imports","opportunistic",6,0,0,0,0,1,"<No Labels>","<No detail>","https://trello.com/c/fIDFUZEm/174-ovo-refactor-agents-model-agentschedulers-db-into-a-module-and-resolve-circular-imports"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","PERF: Linux Bridge Agent - Python Driven","opportunistic",1,1,2,0,1,1,"Neutron","<No detail>","https://trello.com/c/xb0qr1nH/183-perf-linux-bridge-agent-python-driven"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: OSLO Neutron Feature Classification","FEATCL",1,2,4,2,3,1,"High Priority","<No detail>","https://trello.com/c/ihoQ9tvo/181-featcl-oslo-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: OSLO Neutron Feature Classification","FEATCL",1,2,4,2,3,1,"Neutron","<No detail>","https://trello.com/c/ihoQ9tvo/181-featcl-oslo-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: OSLO Neutron Feature Classification","FEATCL",1,2,4,2,3,1,"newton-3","<No detail>","https://trello.com/c/ihoQ9tvo/181-featcl-oslo-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: Neutron Feature Classification","FEATCL",0,2,9,3,3,1,"Neutron","<No detail>","https://trello.com/c/oY0AhHlL/41-featcl-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: Neutron Feature Classification","FEATCL",0,2,9,3,3,1,"High Priority","<No detail>","https://trello.com/c/oY0AhHlL/41-featcl-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: Neutron Feature Classification","FEATCL",0,2,9,3,3,1,"newton-3","<No detail>","https://trello.com/c/oY0AhHlL/41-featcl-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Agent","RLGUPD",9,1,2,1,4,2,"Neutron","<No detail>","https://trello.com/c/SSs6APSP/70-rlgupd-ovo-agent"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Agent","RLGUPD",9,1,2,1,4,2,"newton-3","<No detail>","https://trello.com/c/SSs6APSP/70-rlgupd-ovo-agent"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Agent","RLGUPD",9,1,2,1,4,2,"High Priority","<No detail>","https://trello.com/c/SSs6APSP/70-rlgupd-ovo-agent"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Agent","RLGUPD",9,1,2,1,4,2,"newton-1","<No detail>","https://trello.com/c/SSs6APSP/70-rlgupd-ovo-agent"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO DVR","RLGUPD",9,1,2,1,3,1,"Neutron","<No detail>","https://trello.com/c/xueTkM0B/84-rlgupd-ovo-dvr"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO DVR","RLGUPD",9,1,2,1,3,1,"High Priority","<No detail>","https://trello.com/c/xueTkM0B/84-rlgupd-ovo-dvr"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO DVR","RLGUPD",9,1,2,1,3,1,"newton-3","<No detail>","https://trello.com/c/xueTkM0B/84-rlgupd-ovo-dvr"
"OSIC- Neutron / Octavia / Keystone","Doing","KEYV3: Update database references","opportunistic",1,1,2,0,1,1,"Neutron","<No detail>","https://trello.com/c/54wOga3V/108-keyv3-update-database-references"
"OSIC- Neutron / Octavia / Keystone","Doing","OVO: Refactor NetworkDhcpAgentBinding (agentschedulers_db) into a module and resolve circular imports","opportunistic",6,0,0,0,0,1,"<No Labels>","<No detail>","https://trello.com/c/eqCoKmLY/173-ovo-refactor-networkdhcpagentbinding-agentschedulers-db-into-a-module-and-resolve-circular-imports"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Flavor and Service Profile","RLGUPD",9,1,2,1,3,1,"Neutron","<No detail>","https://trello.com/c/429qrgOh/131-rlgupd-ovo-flavor-and-service-profile"
